user_id,product_id,quantity,timestamp,age,gender,location,product_name,category,price,brand,day_of_week,time_of_day,weather
968,70,5,2022-01-25 01:30:26.462646264,72,female,Nottingham,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,morning,cloudy
953,70,5,2022-08-18 23:04:59.189918992,22,female,Nottingham,Product 70,Snacks,5.713580232889566,Brand C,Thursday,evening,rainy
889,70,1,2022-08-01 13:27:37.965796580,31,female,Birmingham,Product 70,Snacks,5.713580232889566,Brand C,Monday,afternoon,rainy
477,70,2,2022-07-05 05:19:16.795679568,78,female,London,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,evening,sunny
984,70,5,2022-09-13 19:24:04.104410440,24,female,Manchester,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,afternoon,rainy
113,70,5,2022-03-10 12:16:46.660666066,24,female,Nottingham,Product 70,Snacks,5.713580232889566,Brand C,Thursday,evening,cloudy
166,70,4,2022-04-05 18:12:29.594959496,41,male,Southampton,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,evening,rainy
914,70,2,2022-02-02 08:42:29.054905490,54,male,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,afternoon,rainy
221,70,5,2022-03-27 14:54:45.688568857,45,female,Liverpool,Product 70,Snacks,5.713580232889566,Brand C,Sunday,evening,rainy
591,70,5,2022-04-21 08:08:47.092709270,72,male,Newcastle,Product 70,Snacks,5.713580232889566,Brand C,Thursday,evening,cloudy
928,70,4,2022-09-25 06:36:45.580558056,57,female,Birmingham,Product 70,Snacks,5.713580232889566,Brand C,Sunday,evening,cloudy
790,70,4,2022-10-22 01:38:47.632763276,53,male,Southampton,Product 70,Snacks,5.713580232889566,Brand C,Saturday,evening,rainy
78,70,1,2022-11-04 23:23:42.502250224,76,male,Newcastle,Product 70,Snacks,5.713580232889566,Brand C,Friday,evening,cloudy
307,70,1,2022-01-15 23:57:33.105310531,24,female,Belfast,Product 70,Snacks,5.713580232889566,Brand C,Saturday,evening,rainy
66,70,1,2022-06-07 03:42:30.135013500,35,female,Newcastle,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,morning,rainy
241,70,2,2022-02-23 04:27:26.084608461,31,male,Glasgow,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,morning,sunny
160,70,5,2022-09-04 17:51:10.747074708,44,female,Southampton,Product 70,Snacks,5.713580232889566,Brand C,Sunday,afternoon,cloudy
487,70,3,2022-01-11 14:14:34.887488748,22,male,Leeds,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,evening,cloudy
320,70,1,2022-10-19 22:58:21.710171016,18,male,Glasgow,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,morning,sunny
614,70,1,2022-05-07 16:25:55.355535554,21,female,Nottingham,Product 70,Snacks,5.713580232889566,Brand C,Saturday,afternoon,sunny
84,70,5,2022-01-14 14:45:32.673267326,67,male,Birmingham,Product 70,Snacks,5.713580232889566,Brand C,Friday,morning,cloudy
186,70,5,2022-11-29 03:31:24.788478848,73,male,Newcastle,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,afternoon,rainy
216,70,2,2022-05-12 18:44:53.789378938,20,male,Sheffield,Product 70,Snacks,5.713580232889566,Brand C,Thursday,evening,cloudy
135,70,5,2022-06-05 08:01:26.408640864,34,female,Newcastle,Product 70,Snacks,5.713580232889566,Brand C,Sunday,afternoon,cloudy
417,70,5,2022-08-15 12:57:23.384338432,74,female,Bristol,Product 70,Snacks,5.713580232889566,Brand C,Monday,afternoon,cloudy
663,70,4,2022-11-01 21:07:54.167416740,35,female,Liverpool,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,morning,rainy
209,70,5,2022-09-21 19:36:44.500450044,27,male,Manchester,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,evening,cloudy
544,70,5,2022-10-07 22:39:21.116111608,42,female,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Friday,afternoon,cloudy
748,70,2,2022-12-28 21:19:34.077407740,30,female,Leeds,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,afternoon,cloudy
706,70,2,2022-10-19 13:21:43.690369036,55,female,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,evening,cloudy
970,70,4,2022-02-22 10:06:35.319531953,37,female,Leeds,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,morning,cloudy
177,70,2,2022-05-18 22:24:05.184518452,58,female,Bristol,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,afternoon,sunny
876,70,2,2022-04-16 21:33:23.600360036,73,male,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Saturday,morning,rainy
304,70,3,2022-03-11 13:36:59.621962196,54,male,Manchester,Product 70,Snacks,5.713580232889566,Brand C,Friday,afternoon,rainy
672,70,4,2022-04-14 13:38:26.030603060,79,female,Bristol,Product 70,Snacks,5.713580232889566,Brand C,Thursday,evening,cloudy
820,70,3,2022-02-15 02:29:55.139513951,70,male,Southampton,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,afternoon,rainy
193,70,4,2022-04-17 18:31:30.189018902,53,male,Birmingham,Product 70,Snacks,5.713580232889566,Brand C,Sunday,afternoon,cloudy
193,70,1,2022-10-03 09:26:41.800180016,53,male,Birmingham,Product 70,Snacks,5.713580232889566,Brand C,Monday,afternoon,sunny
619,70,5,2022-07-05 04:26:51.521152114,59,male,Leeds,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,afternoon,rainy
999,70,2,2022-12-28 13:27:46.606660664,53,male,Belfast,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,morning,sunny
625,70,1,2022-09-10 08:24:03.024302428,66,male,Leeds,Product 70,Snacks,5.713580232889566,Brand C,Saturday,evening,cloudy
957,70,2,2022-03-04 00:45:47.794779478,19,male,Birmingham,Product 70,Snacks,5.713580232889566,Brand C,Friday,afternoon,cloudy
245,70,3,2022-01-24 19:23:29.540954095,62,female,Leeds,Product 70,Snacks,5.713580232889566,Brand C,Monday,afternoon,rainy
832,70,1,2022-07-28 13:21:17.767776776,28,male,Leeds,Product 70,Snacks,5.713580232889566,Brand C,Thursday,afternoon,rainy
333,70,5,2022-01-29 03:21:37.209720972,67,female,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Saturday,evening,sunny
661,70,1,2022-05-23 06:22:12.853285328,75,male,Nottingham,Product 70,Snacks,5.713580232889566,Brand C,Monday,morning,sunny
695,70,3,2022-09-01 02:29:03.294329432,56,female,Liverpool,Product 70,Snacks,5.713580232889566,Brand C,Thursday,afternoon,rainy
861,70,4,2022-07-27 23:22:33.375337532,18,female,Cardiff,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,morning,rainy
69,70,3,2022-05-24 12:56:57.461746174,27,male,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,morning,cloudy
627,70,1,2022-06-10 12:57:40.666066606,37,male,Nottingham,Product 70,Snacks,5.713580232889566,Brand C,Friday,morning,sunny
884,70,5,2022-05-24 04:12:44.716471646,74,male,Birmingham,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,evening,rainy
240,70,4,2022-12-07 17:42:49.576957696,41,male,Leeds,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,morning,sunny
799,70,3,2022-09-25 12:43:42.502250224,23,male,Sheffield,Product 70,Snacks,5.713580232889566,Brand C,Sunday,afternoon,sunny
604,70,2,2022-12-06 03:16:17.497749772,20,male,Sheffield,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,morning,rainy
202,70,3,2022-12-12 02:33:22.520252024,24,female,Cardiff,Product 70,Snacks,5.713580232889566,Brand C,Monday,evening,rainy
353,70,2,2022-07-30 20:23:50.063006300,76,male,London,Product 70,Snacks,5.713580232889566,Brand C,Saturday,evening,sunny
444,70,2,2022-02-16 09:57:05.022502250,33,female,Sheffield,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,morning,cloudy
756,70,2,2022-10-17 06:19:11.395139512,35,female,Manchester,Product 70,Snacks,5.713580232889566,Brand C,Monday,afternoon,cloudy
586,70,4,2022-04-06 01:11:51.791179118,58,female,Nottingham,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,morning,cloudy
540,70,2,2022-06-30 22:13:34.401440144,59,male,Liverpool,Product 70,Snacks,5.713580232889566,Brand C,Thursday,afternoon,rainy
77,70,3,2022-08-28 12:51:46.390639064,68,male,Leeds,Product 70,Snacks,5.713580232889566,Brand C,Sunday,evening,rainy
406,70,1,2022-07-18 06:58:30.351035102,80,male,Manchester,Product 70,Snacks,5.713580232889566,Brand C,Monday,afternoon,sunny
834,70,4,2022-09-21 10:52:31.755175516,41,female,Glasgow,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,morning,sunny
459,70,5,2022-09-25 09:14:01.404140412,68,male,Southampton,Product 70,Snacks,5.713580232889566,Brand C,Sunday,afternoon,sunny
72,70,5,2022-09-29 09:20:21.602160216,37,female,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Thursday,morning,sunny
400,70,1,2022-11-02 04:07:16.363636364,50,male,London,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,evening,cloudy
618,70,5,2022-03-06 11:18:01.188118812,46,male,Manchester,Product 70,Snacks,5.713580232889566,Brand C,Sunday,afternoon,rainy
521,70,5,2022-11-26 01:15:36.453645364,55,male,Belfast,Product 70,Snacks,5.713580232889566,Brand C,Saturday,morning,rainy
841,70,5,2022-04-01 19:50:59.945994599,40,male,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Friday,morning,sunny
428,70,3,2022-10-02 19:27:57.407740772,41,male,Cardiff,Product 70,Snacks,5.713580232889566,Brand C,Sunday,morning,cloudy
651,70,3,2022-09-20 14:46:50.441044104,56,female,London,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,afternoon,cloudy
32,70,1,2022-08-21 22:43:31.701170116,80,female,Cardiff,Product 70,Snacks,5.713580232889566,Brand C,Sunday,morning,rainy
5,70,4,2022-08-26 18:55:33.213321332,20,male,Bristol,Product 70,Snacks,5.713580232889566,Brand C,Friday,morning,sunny
581,70,1,2022-03-24 19:38:19.549954995,42,female,Glasgow,Product 70,Snacks,5.713580232889566,Brand C,Thursday,evening,sunny
664,70,5,2022-09-06 10:54:58.649864984,60,female,Newcastle,Product 70,Snacks,5.713580232889566,Brand C,Tuesday,evening,cloudy
283,70,2,2022-07-24 04:30:44.824482448,73,male,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Sunday,evening,cloudy
182,70,3,2022-12-22 20:17:38.505850584,53,female,Newcastle,Product 70,Snacks,5.713580232889566,Brand C,Thursday,morning,sunny
295,70,5,2022-10-07 23:31:46.390639064,52,male,Belfast,Product 70,Snacks,5.713580232889566,Brand C,Friday,morning,cloudy
413,70,1,2022-07-07 18:28:46.012601260,43,male,Belfast,Product 70,Snacks,5.713580232889566,Brand C,Thursday,morning,sunny
170,70,2,2022-08-03 18:45:19.711971196,61,male,Nottingham,Product 70,Snacks,5.713580232889566,Brand C,Wednesday,afternoon,cloudy
564,70,4,2022-05-21 20:17:47.146714670,20,male,Bristol,Product 70,Snacks,5.713580232889566,Brand C,Saturday,evening,cloudy
171,70,5,2022-12-09 17:45:59.675967596,41,male,Edinburgh,Product 70,Snacks,5.713580232889566,Brand C,Friday,morning,rainy
839,70,4,2022-09-12 07:34:47.848784876,80,male,London,Product 70,Snacks,5.713580232889566,Brand C,Monday,morning,cloudy
47,29,3,2022-12-05 12:25:07.830783076,38,male,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Monday,afternoon,sunny
319,29,2,2022-11-27 13:04:52.709270924,65,female,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Sunday,afternoon,sunny
508,29,2,2022-03-26 20:33:54.923492349,44,female,Newcastle,Product 29,Snacks,3.0766270954781,Brand B,Saturday,evening,cloudy
632,29,3,2022-07-15 05:35:07.290729072,67,male,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Friday,evening,rainy
33,29,1,2022-11-20 15:57:15.823582356,45,female,Sheffield,Product 29,Snacks,3.0766270954781,Brand B,Sunday,afternoon,rainy
826,29,5,2022-06-05 15:53:13.879387938,45,female,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Sunday,morning,sunny
670,29,5,2022-12-16 19:15:42.934293428,23,female,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Friday,afternoon,rainy
555,29,3,2022-01-31 13:01:25.328532853,48,male,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Monday,afternoon,cloudy
797,29,2,2022-05-10 19:34:08.964896490,73,male,Manchester,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,evening,sunny
946,29,3,2022-01-03 14:01:54.491449144,78,male,Newcastle,Product 29,Snacks,3.0766270954781,Brand B,Monday,morning,cloudy
344,29,2,2022-04-19 08:58:02.268226822,46,male,Manchester,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,evening,rainy
235,29,1,2022-02-20 15:17:56.867686768,37,female,Sheffield,Product 29,Snacks,3.0766270954781,Brand B,Sunday,morning,sunny
909,29,1,2022-06-02 14:29:50.819081908,42,male,Southampton,Product 29,Snacks,3.0766270954781,Brand B,Thursday,morning,sunny
114,29,3,2022-06-07 14:11:33.429342934,31,male,Belfast,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,morning,sunny
496,29,3,2022-12-10 07:44:44.068406840,46,female,Manchester,Product 29,Snacks,3.0766270954781,Brand B,Saturday,evening,cloudy
111,29,5,2022-07-31 12:59:50.279027900,60,male,Southampton,Product 29,Snacks,3.0766270954781,Brand B,Sunday,evening,sunny
166,29,5,2022-07-02 23:09:09.774977496,41,male,Southampton,Product 29,Snacks,3.0766270954781,Brand B,Saturday,afternoon,rainy
207,29,4,2022-06-21 20:40:41.044104410,79,female,Cardiff,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,afternoon,rainy
605,29,5,2022-03-05 05:35:41.854185418,45,male,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Saturday,afternoon,cloudy
61,29,1,2022-05-12 17:00:03.240324032,33,female,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Thursday,morning,sunny
108,29,1,2022-08-01 22:11:50.711071108,58,male,Cardiff,Product 29,Snacks,3.0766270954781,Brand B,Monday,afternoon,cloudy
220,29,5,2022-11-22 11:38:19.549954996,37,female,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,evening,sunny
936,29,2,2022-01-19 03:58:11.989198919,64,male,Nottingham,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,afternoon,sunny
582,29,2,2022-02-05 12:43:07.938793879,64,female,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Saturday,morning,rainy
628,29,4,2022-03-19 09:27:33.645364536,21,male,Cardiff,Product 29,Snacks,3.0766270954781,Brand B,Saturday,evening,rainy
487,29,4,2022-05-07 22:32:52.277227722,22,male,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Saturday,evening,cloudy
758,29,1,2022-01-12 06:50:35.103510351,23,female,Cardiff,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,morning,sunny
931,29,5,2022-01-12 19:56:54.221422142,44,male,Sheffield,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,morning,rainy
525,29,4,2022-07-05 09:41:23.168316830,38,male,Cardiff,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,evening,rainy
348,29,3,2022-01-13 08:10:48.064806480,34,female,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Thursday,morning,sunny
252,29,5,2022-12-29 08:41:02.646264624,46,male,Edinburgh,Product 29,Snacks,3.0766270954781,Brand B,Thursday,afternoon,sunny
816,29,2,2022-08-01 09:57:56.867686768,21,female,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Monday,afternoon,sunny
835,29,3,2022-10-18 08:31:49.630963096,34,male,Edinburgh,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,evening,sunny
177,29,1,2022-09-28 21:58:53.033303328,58,female,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,morning,rainy
452,29,1,2022-09-04 12:36:39.099909988,39,male,London,Product 29,Snacks,3.0766270954781,Brand B,Sunday,afternoon,rainy
778,29,4,2022-05-18 05:48:04.968496850,78,female,Sheffield,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,morning,cloudy
724,29,5,2022-02-02 02:35:32.133213321,55,male,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,morning,cloudy
585,29,3,2022-03-06 10:25:35.913591359,19,male,London,Product 29,Snacks,3.0766270954781,Brand B,Sunday,afternoon,sunny
876,29,4,2022-11-06 11:12:58.757875788,73,male,Edinburgh,Product 29,Snacks,3.0766270954781,Brand B,Sunday,evening,cloudy
23,29,5,2022-09-07 07:00:39.963996400,50,male,Birmingham,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,evening,cloudy
894,29,3,2022-04-12 17:57:22.304230423,56,male,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,morning,sunny
645,29,3,2022-12-02 21:30:48.064806480,53,male,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Friday,morning,sunny
299,29,1,2022-01-21 10:08:19.009900990,54,female,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Friday,evening,rainy
291,29,3,2022-05-29 19:38:02.268226822,56,female,Southampton,Product 29,Snacks,3.0766270954781,Brand B,Sunday,morning,sunny
254,29,3,2022-04-26 01:43:32.781278128,67,female,Manchester,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,morning,rainy
479,29,3,2022-07-26 09:48:26.570657064,66,male,Edinburgh,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,morning,sunny
372,29,3,2022-10-17 08:56:27.218721872,75,female,Cardiff,Product 29,Snacks,3.0766270954781,Brand B,Monday,evening,sunny
897,29,4,2022-11-07 09:03:30.621062104,25,female,London,Product 29,Snacks,3.0766270954781,Brand B,Monday,morning,rainy
904,29,3,2022-01-23 21:32:57.677767776,77,female,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Sunday,morning,sunny
855,29,5,2022-11-15 21:30:04.860486048,67,male,Sheffield,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,afternoon,cloudy
832,29,1,2022-08-03 21:22:35.535553556,28,male,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,afternoon,cloudy
803,29,5,2022-08-19 23:32:46.876687668,25,male,London,Product 29,Snacks,3.0766270954781,Brand B,Friday,afternoon,rainy
145,29,3,2022-12-23 23:22:42.016201620,22,male,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Friday,morning,cloudy
624,29,4,2022-09-09 18:25:18.631863184,41,male,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Friday,evening,sunny
574,29,4,2022-05-03 20:41:41.530153014,18,female,Birmingham,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,evening,sunny
341,29,2,2022-02-06 00:04:36.507650765,57,male,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Sunday,afternoon,rainy
71,29,1,2022-07-18 16:35:08.370837082,18,male,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Monday,afternoon,rainy
302,29,2,2022-02-25 20:14:11.125112511,64,female,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Friday,afternoon,rainy
920,29,5,2022-08-25 08:51:07.506750676,36,male,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Thursday,afternoon,cloudy
559,29,4,2022-05-21 15:03:15.499549954,74,male,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Saturday,afternoon,cloudy
954,29,5,2022-11-01 08:01:35.049504948,55,male,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,evening,sunny
190,29,3,2022-05-07 06:49:17.335733572,34,male,Birmingham,Product 29,Snacks,3.0766270954781,Brand B,Saturday,afternoon,sunny
949,29,3,2022-09-05 08:42:20.414041404,26,female,Newcastle,Product 29,Snacks,3.0766270954781,Brand B,Monday,afternoon,cloudy
723,29,2,2022-02-11 18:07:09.882988298,80,female,Birmingham,Product 29,Snacks,3.0766270954781,Brand B,Friday,morning,cloudy
464,29,2,2022-07-27 04:09:17.335733572,69,male,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,evening,rainy
873,29,5,2022-06-20 21:05:18.631863186,74,male,Southampton,Product 29,Snacks,3.0766270954781,Brand B,Monday,evening,cloudy
86,29,5,2022-02-09 00:35:34.293429343,77,female,London,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,afternoon,sunny
852,29,1,2022-07-13 05:31:57.191719172,62,female,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,afternoon,sunny
573,29,3,2022-02-21 04:24:15.985598559,42,female,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Monday,evening,sunny
925,29,1,2022-06-09 04:38:05.508550854,29,male,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Thursday,afternoon,rainy
659,29,1,2022-08-05 10:04:17.065706568,52,male,London,Product 29,Snacks,3.0766270954781,Brand B,Friday,afternoon,cloudy
998,29,2,2022-05-31 09:12:09.072907290,77,female,Southampton,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,morning,cloudy
424,29,1,2022-10-09 17:27:59.567956796,41,male,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Sunday,afternoon,cloudy
499,29,5,2022-03-20 09:55:21.332133213,62,female,Newcastle,Product 29,Snacks,3.0766270954781,Brand B,Sunday,afternoon,sunny
236,29,5,2022-02-21 17:30:35.103510351,75,female,Nottingham,Product 29,Snacks,3.0766270954781,Brand B,Monday,evening,sunny
531,29,4,2022-10-15 14:07:48.766876688,63,female,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Saturday,evening,rainy
603,29,3,2022-03-21 04:16:12.097209721,62,male,Belfast,Product 29,Snacks,3.0766270954781,Brand B,Monday,afternoon,cloudy
603,29,2,2022-09-06 06:32:52.277227720,62,male,Belfast,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,evening,rainy
710,29,5,2022-10-23 21:19:51.359135912,76,male,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Sunday,afternoon,cloudy
710,29,5,2022-12-05 20:16:55.301530152,76,male,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Monday,afternoon,cloudy
736,29,5,2022-11-01 22:52:44.716471644,63,female,Southampton,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,morning,sunny
528,29,4,2022-04-08 00:22:36.615661566,39,male,Belfast,Product 29,Snacks,3.0766270954781,Brand B,Friday,afternoon,rainy
618,29,4,2022-03-24 21:23:10.099009901,46,male,Manchester,Product 29,Snacks,3.0766270954781,Brand B,Thursday,evening,rainy
915,29,2,2022-03-07 00:24:20.306030603,64,female,Liverpool,Product 29,Snacks,3.0766270954781,Brand B,Monday,morning,sunny
732,29,1,2022-04-03 09:25:06.750675067,62,female,Bristol,Product 29,Snacks,3.0766270954781,Brand B,Sunday,morning,cloudy
521,29,3,2022-09-28 14:59:30.837083708,55,male,Belfast,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,morning,cloudy
769,29,3,2022-08-30 10:17:40.666066604,48,female,Manchester,Product 29,Snacks,3.0766270954781,Brand B,Tuesday,morning,cloudy
769,29,2,2022-10-28 00:03:27.380738072,48,female,Manchester,Product 29,Snacks,3.0766270954781,Brand B,Friday,afternoon,sunny
261,29,3,2022-12-03 18:28:54.653465344,49,male,Belfast,Product 29,Snacks,3.0766270954781,Brand B,Saturday,morning,cloudy
779,29,5,2022-03-30 06:41:30.729072907,39,male,Leeds,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,morning,rainy
101,29,1,2022-12-23 20:45:26.192619260,42,female,Southampton,Product 29,Snacks,3.0766270954781,Brand B,Friday,morning,rainy
364,29,5,2022-06-13 19:35:35.373537354,79,male,Southampton,Product 29,Snacks,3.0766270954781,Brand B,Monday,morning,sunny
456,29,1,2022-08-26 03:11:58.271827180,19,male,Nottingham,Product 29,Snacks,3.0766270954781,Brand B,Friday,afternoon,rainy
878,29,4,2022-04-24 15:39:07.074707470,23,male,Belfast,Product 29,Snacks,3.0766270954781,Brand B,Sunday,evening,sunny
878,29,3,2022-10-10 02:12:12.313231320,23,male,Belfast,Product 29,Snacks,3.0766270954781,Brand B,Monday,morning,sunny
664,29,1,2022-08-10 17:37:47.146714672,60,female,Newcastle,Product 29,Snacks,3.0766270954781,Brand B,Wednesday,morning,cloudy
935,29,1,2022-03-31 22:00:28.082808280,58,male,Birmingham,Product 29,Snacks,3.0766270954781,Brand B,Thursday,evening,cloudy
882,29,3,2022-04-07 02:32:04.752475247,25,male,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Thursday,morning,rainy
696,29,2,2022-12-16 06:09:23.816381636,74,female,Cardiff,Product 29,Snacks,3.0766270954781,Brand B,Friday,morning,cloudy
324,29,4,2022-11-24 06:26:58.001800180,76,female,Sheffield,Product 29,Snacks,3.0766270954781,Brand B,Thursday,morning,cloudy
365,29,5,2022-04-28 14:00:36.723672366,60,female,Glasgow,Product 29,Snacks,3.0766270954781,Brand B,Thursday,evening,sunny
529,29,5,2022-09-11 09:44:15.985598560,18,female,Manchester,Product 29,Snacks,3.0766270954781,Brand B,Sunday,evening,sunny
47,61,3,2022-12-26 13:24:36.507650764,38,male,Leeds,Product 61,Dairy,5.333640563454585,Brand B,Monday,afternoon,cloudy
211,61,4,2022-01-29 18:12:46.876687668,56,male,London,Product 61,Dairy,5.333640563454585,Brand B,Saturday,evening,cloudy
238,61,5,2022-01-15 06:29:07.614761476,22,female,Bristol,Product 61,Dairy,5.333640563454585,Brand B,Saturday,morning,sunny
745,61,2,2022-08-13 20:46:00.756075608,36,male,Bristol,Product 61,Dairy,5.333640563454585,Brand B,Saturday,evening,rainy
961,61,1,2022-08-18 02:06:52.601260124,77,male,Nottingham,Product 61,Dairy,5.333640563454585,Brand B,Thursday,morning,rainy
271,61,1,2022-10-05 01:38:04.428442844,37,male,Manchester,Product 61,Dairy,5.333640563454585,Brand B,Wednesday,morning,rainy
728,61,3,2022-01-03 03:32:51.197119711,21,female,Belfast,Product 61,Dairy,5.333640563454585,Brand B,Monday,afternoon,rainy
539,61,4,2022-04-25 00:23:19.819981998,78,male,Sheffield,Product 61,Dairy,5.333640563454585,Brand B,Monday,morning,sunny
70,61,2,2022-09-20 08:39:53.519351936,36,female,Southampton,Product 61,Dairy,5.333640563454585,Brand B,Tuesday,afternoon,rainy
860,61,2,2022-01-12 15:34:47.848784878,62,female,Nottingham,Product 61,Dairy,5.333640563454585,Brand B,Wednesday,morning,sunny
712,61,1,2022-06-20 12:21:05.886588658,62,female,Birmingham,Product 61,Dairy,5.333640563454585,Brand B,Monday,afternoon,sunny
221,61,1,2022-11-14 21:02:17.173717372,45,female,Liverpool,Product 61,Dairy,5.333640563454585,Brand B,Monday,afternoon,sunny
189,61,4,2022-07-29 16:26:21.278127812,57,female,Leeds,Product 61,Dairy,5.333640563454585,Brand B,Friday,morning,rainy
821,61,2,2022-09-18 10:21:33.969396940,55,female,Southampton,Product 61,Dairy,5.333640563454585,Brand B,Sunday,morning,cloudy
85,61,1,2022-11-16 18:28:11.449144912,52,female,Manchester,Product 61,Dairy,5.333640563454585,Brand B,Wednesday,afternoon,rainy
475,61,5,2022-05-22 07:39:15.715571556,68,female,Edinburgh,Product 61,Dairy,5.333640563454585,Brand B,Sunday,morning,cloudy
340,61,3,2022-10-28 12:17:21.224122412,65,male,Bristol,Product 61,Dairy,5.333640563454585,Brand B,Friday,afternoon,sunny
844,61,1,2022-05-28 06:56:20.738073806,77,male,Birmingham,Product 61,Dairy,5.333640563454585,Brand B,Saturday,morning,rainy
