user_id,product_id,quantity,timestamp,age,gender,location,product_name,category,price,brand,shelf_life,usual_storage,day_of_week,time_of_day,weather
178,30,1,2022-08-23 13:10:03.780378036,46,female,Nottingham,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Tuesday,afternoon,cloudy
320,30,3,2022-06-23 12:52:03.672367236,73,male,Sheffield,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Thursday,afternoon,sunny
636,30,2,2022-10-10 03:57:02.862286228,31,male,Bristol,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Monday,morning,rainy
744,30,4,2022-06-02 11:52:34.995499550,38,female,Manchester,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Thursday,morning,sunny
101,30,2,2022-11-08 10:23:43.582358236,56,female,Bristol,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Tuesday,evening,sunny
157,30,4,2022-05-23 08:07:03.402340234,60,male,Cardiff,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Monday,morning,cloudy
262,30,2,2022-10-26 14:51:26.948694868,62,male,London,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Wednesday,evening,rainy
52,30,5,2022-10-11 08:46:56.921692168,31,female,Sheffield,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Tuesday,evening,sunny
61,30,3,2022-08-10 09:45:59.675967596,44,male,Southampton,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Wednesday,evening,sunny
938,30,4,2022-09-04 04:44:51.629162916,73,male,Sheffield,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Sunday,afternoon,rainy
528,30,3,2022-09-18 17:20:56.165616560,80,male,Birmingham,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Sunday,afternoon,sunny
672,30,2,2022-06-30 12:36:56.381638164,47,female,Sheffield,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Thursday,morning,cloudy
672,30,3,2022-11-07 00:19:17.875787576,47,female,Sheffield,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Monday,evening,rainy
672,30,4,2022-12-17 13:36:33.699369936,47,female,Sheffield,Product 30,Produce,4.374867905193675,Brand A,8,Pantry,Saturday,evening,rainy
411,72,3,2022-11-20 02:50:56.705670564,65,male,Edinburgh,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,evening,rainy
789,72,1,2022-12-02 03:09:57.299729972,55,female,Nottingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,afternoon,rainy
408,72,4,2022-09-15 09:50:36.183618360,52,female,Belfast,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,morning,sunny
816,72,1,2022-08-09 04:03:40.342034204,28,male,Newcastle,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,morning,cloudy
670,72,2,2022-08-20 21:23:18.739873988,31,male,Liverpool,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,evening,rainy
720,72,1,2022-08-05 06:34:35.967596760,49,male,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,morning,cloudy
26,72,4,2022-11-22 09:53:29.000900088,78,male,Bristol,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,morning,rainy
394,72,2,2022-02-01 23:58:16.309630963,73,female,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,evening,cloudy
181,72,2,2022-01-19 15:19:40.558055805,27,male,Cardiff,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Wednesday,afternoon,cloudy
43,72,4,2022-06-11 01:11:34.509450944,65,female,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,afternoon,sunny
788,72,2,2022-01-05 01:51:10.747074707,43,female,Edinburgh,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Wednesday,evening,sunny
421,72,5,2022-05-17 07:57:33.105310530,72,male,Cardiff,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,afternoon,cloudy
317,72,4,2022-01-29 05:58:53.033303330,57,female,Liverpool,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,afternoon,rainy
974,72,1,2022-11-15 17:07:58.487848784,65,female,Sheffield,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,morning,rainy
98,72,1,2022-03-21 08:38:18.469846984,25,male,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Monday,afternoon,sunny
46,72,2,2022-10-14 03:10:57.785778576,79,male,London,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,morning,sunny
425,72,4,2022-06-21 15:26:09.396939694,59,female,Bristol,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,afternoon,cloudy
629,72,5,2022-10-09 14:50:43.744374436,27,male,Leeds,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,evening,sunny
239,72,4,2022-08-27 13:16:23.978397840,67,male,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,evening,cloudy
977,72,3,2022-06-24 12:27:26.084608460,25,male,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,afternoon,cloudy
308,72,1,2022-06-01 07:02:40.936093608,76,male,Sheffield,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Wednesday,evening,sunny
119,72,1,2022-12-11 10:49:47.578757876,31,male,Leeds,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,evening,rainy
326,72,5,2022-09-30 00:11:31.269126912,44,female,Belfast,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,evening,rainy
69,72,1,2022-10-06 06:27:58.487848784,67,female,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,morning,cloudy
214,72,4,2022-11-18 17:38:56.273627360,27,female,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,evening,cloudy
750,72,5,2022-06-23 17:14:10.045004500,40,male,Sheffield,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,afternoon,sunny
567,72,3,2022-01-13 02:56:16.417641764,59,male,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,evening,sunny
114,72,3,2022-12-21 00:36:34.779477948,42,male,Sheffield,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Wednesday,evening,rainy
874,72,5,2022-01-14 22:37:20.144014401,49,female,Cardiff,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,morning,sunny
732,72,5,2022-01-15 01:14:35.967596759,32,male,Southampton,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,morning,sunny
600,72,3,2022-01-16 14:48:42.772277227,21,male,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,evening,cloudy
907,72,2,2022-08-30 07:40:24.842484248,48,male,Liverpool,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,morning,rainy
866,72,2,2022-08-27 08:01:52.331233124,29,female,Bristol,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,evening,cloudy
648,72,5,2022-09-02 06:26:32.079207920,53,female,London,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,afternoon,rainy
646,72,1,2022-04-14 20:37:48.226822682,52,male,Leeds,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,afternoon,cloudy
270,72,1,2022-02-07 18:53:14.959495949,26,male,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Monday,morning,sunny
209,72,5,2022-01-20 19:17:09.342934293,52,female,Newcastle,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,afternoon,cloudy
535,72,5,2022-09-05 19:11:23.708370836,22,male,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Monday,afternoon,sunny
515,72,1,2022-10-14 10:10:19.981998200,40,male,Cardiff,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,evening,sunny
645,72,2,2022-02-18 05:38:08.748874887,70,male,Nottingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,evening,sunny
38,72,2,2022-11-29 16:37:43.906390636,53,female,Liverpool,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,afternoon,sunny
133,72,3,2022-02-20 10:03:25.220522052,37,female,Cardiff,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,afternoon,sunny
271,72,2,2022-01-23 20:40:32.403240324,25,female,Leeds,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,afternoon,sunny
369,72,3,2022-08-11 01:29:34.617461744,66,female,Nottingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,afternoon,sunny
321,72,5,2022-05-17 22:48:42.772277228,42,female,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,afternoon,sunny
777,72,5,2022-03-10 22:45:49.954995499,58,male,London,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,evening,cloudy
990,72,3,2022-10-16 22:27:23.924392436,37,male,Leeds,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,evening,cloudy
782,72,1,2022-07-12 07:41:25.328532852,52,male,Edinburgh,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,evening,sunny
999,72,2,2022-05-28 05:11:30.189018902,64,male,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,evening,cloudy
540,72,3,2022-04-27 13:32:49.036903690,28,male,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Wednesday,afternoon,sunny
284,72,1,2022-12-14 20:57:23.384338432,72,female,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Wednesday,morning,cloudy
477,72,1,2022-01-29 19:57:37.425742574,24,male,Nottingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,afternoon,rainy
219,72,3,2022-05-14 02:12:03.672367236,77,female,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,afternoon,sunny
873,72,1,2022-05-10 12:34:46.768676868,62,male,Southampton,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,morning,rainy
388,72,2,2022-02-06 21:55:08.370837083,59,female,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,evening,cloudy
96,72,2,2022-07-26 13:18:07.668766876,64,male,Nottingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,evening,cloudy
96,72,4,2022-08-30 14:39:47.038703868,64,male,Nottingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,evening,sunny
401,72,4,2022-10-23 19:35:00.810081008,61,female,Edinburgh,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,afternoon,rainy
177,72,3,2022-03-02 12:56:31.539153915,25,female,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Wednesday,morning,cloudy
177,72,3,2022-04-24 16:31:32.349234924,25,female,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,evening,rainy
836,72,5,2022-02-01 18:43:44.662466246,78,female,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,afternoon,sunny
213,72,5,2022-06-03 22:49:25.976597660,39,female,Edinburgh,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,evening,cloudy
164,72,3,2022-10-19 02:00:15.121512148,70,female,Southampton,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Wednesday,morning,cloudy
104,72,4,2022-11-13 21:26:54.761476148,79,male,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,evening,rainy
185,72,3,2022-05-24 22:33:35.481548154,30,male,Nottingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,afternoon,cloudy
267,72,1,2022-10-30 04:28:43.852385236,25,female,Cardiff,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,morning,rainy
830,72,1,2022-06-13 16:58:19.549954994,39,male,Newcastle,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Monday,evening,rainy
191,72,5,2022-08-05 01:20:04.320432044,72,female,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,evening,sunny
537,72,4,2022-04-23 04:42:16.093609360,30,male,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,morning,sunny
658,72,2,2022-10-17 19:25:30.513051304,77,male,Birmingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Monday,morning,cloudy
804,72,4,2022-04-22 19:05:38.073807380,44,male,Bristol,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,afternoon,rainy
608,72,4,2022-03-19 13:49:40.018001800,37,female,Sheffield,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Saturday,evening,rainy
902,72,5,2022-02-21 18:23:00.378037803,40,female,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Monday,evening,sunny
206,72,3,2022-02-22 09:14:10.045004500,22,female,Edinburgh,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,afternoon,rainy
203,72,4,2022-07-25 12:50:19.981998198,55,female,Cardiff,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Monday,evening,rainy
638,72,5,2022-03-21 12:07:59.567956795,39,male,Leeds,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Monday,evening,sunny
773,72,3,2022-07-13 06:24:22.466246624,24,male,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Wednesday,afternoon,cloudy
819,72,4,2022-11-06 08:35:42.934293428,44,male,Edinburgh,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,morning,rainy
166,72,3,2022-07-05 11:26:13.717371736,21,female,London,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,morning,sunny
619,72,2,2022-07-07 19:21:11.287128712,72,female,Bristol,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,morning,cloudy
217,72,2,2022-03-20 02:55:59.135913591,78,male,Cardiff,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,morning,rainy
482,72,3,2022-03-24 00:25:03.510351035,72,male,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,afternoon,sunny
744,72,2,2022-03-27 06:10:32.943294329,38,female,Manchester,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,evening,sunny
79,72,2,2022-10-02 23:50:03.780378036,75,male,Leeds,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Sunday,morning,rainy
253,72,4,2022-05-13 16:35:25.652565256,24,male,Belfast,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,afternoon,sunny
613,72,3,2022-05-30 17:28:34.131413140,55,male,Glasgow,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Monday,afternoon,sunny
973,72,2,2022-09-02 23:02:32.295229520,48,female,Leeds,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,afternoon,rainy
973,72,5,2022-11-15 05:46:29.918991896,48,female,Leeds,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Tuesday,afternoon,sunny
719,72,4,2022-05-06 17:42:58.217821782,67,female,Nottingham,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Friday,afternoon,rainy
997,72,1,2022-09-22 18:19:41.638163816,40,female,Belfast,Product 72,Meat,1.5174519614878732,Brand B,1,Refrigerator,Thursday,afternoon,cloudy
411,74,2,2022-12-01 12:18:47.632763276,65,male,Edinburgh,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,afternoon,sunny
229,74,4,2022-11-20 01:06:06.156615660,57,female,Bristol,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,evening,cloudy
134,74,2,2022-04-27 18:47:20.684068406,73,female,Newcastle,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,evening,sunny
222,74,5,2022-12-18 22:48:34.131413140,75,male,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,afternoon,sunny
236,74,5,2022-11-14 00:04:10.585058504,56,female,Sheffield,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,morning,cloudy
289,74,3,2022-10-29 04:00:56.165616560,78,female,Leeds,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,evening,cloudy
240,74,4,2022-02-23 08:49:32.457245724,20,female,London,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,morning,sunny
696,74,5,2022-09-06 03:55:36.453645364,62,female,Birmingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,morning,sunny
743,74,5,2022-05-11 15:39:50.279027902,25,female,Glasgow,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,morning,cloudy
504,74,4,2022-01-30 11:41:12.367236723,27,female,London,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,evening,sunny
504,74,2,2022-09-19 17:48:43.852385236,27,female,London,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,evening,rainy
510,74,5,2022-11-09 02:59:43.798379836,27,male,Edinburgh,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,morning,rainy
224,74,3,2022-12-28 09:58:05.508550852,33,female,Nottingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,morning,cloudy
857,74,4,2022-04-10 08:17:34.185418541,20,female,Glasgow,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,afternoon,rainy
590,74,3,2022-11-10 00:50:15.661566156,64,male,Birmingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,evening,sunny
75,74,5,2022-12-21 19:49:50.819081908,80,female,Belfast,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,morning,rainy
280,74,3,2022-02-15 21:43:11.179117911,55,female,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,afternoon,rainy
106,74,2,2022-12-27 08:37:52.547254724,61,female,Liverpool,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,morning,cloudy
215,74,1,2022-02-22 11:51:25.868586858,67,female,Nottingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,evening,rainy
761,74,1,2022-03-07 05:38:51.953195319,67,female,Belfast,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,evening,sunny
208,74,2,2022-02-27 21:09:46.498649865,70,female,London,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,morning,sunny
595,74,5,2022-04-30 10:34:05.724572456,22,male,Liverpool,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,afternoon,sunny
11,74,2,2022-07-29 12:56:40.180018000,32,female,Edinburgh,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Friday,morning,rainy
278,74,4,2022-03-21 01:38:56.273627362,55,male,Edinburgh,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,evening,rainy
69,74,3,2022-07-18 16:35:08.370837082,67,female,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,afternoon,rainy
798,74,1,2022-01-12 20:49:19.495949594,35,male,Edinburgh,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,afternoon,rainy
750,74,1,2022-02-25 20:14:11.125112511,40,male,Sheffield,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Friday,afternoon,cloudy
395,74,2,2022-09-07 08:45:30.513051304,38,male,Birmingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,afternoon,cloudy
683,74,1,2022-08-24 09:15:45.094509448,51,male,Liverpool,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,afternoon,cloudy
578,74,4,2022-10-20 06:50:09.180918092,27,female,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,afternoon,cloudy
128,74,5,2022-07-06 02:17:23.384338434,69,male,Bristol,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,morning,cloudy
858,74,4,2022-07-27 00:39:36.237623762,74,male,Leeds,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,evening,rainy
366,74,3,2022-02-21 17:30:35.103510351,80,male,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,morning,rainy
552,74,4,2022-07-15 06:27:32.565256524,21,male,Southampton,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Friday,morning,rainy
466,74,5,2022-12-21 14:35:19.171917192,30,male,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,morning,sunny
84,74,3,2022-11-30 22:20:03.240324032,22,female,Sheffield,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,evening,sunny
524,74,3,2022-07-02 08:18:00.108010800,28,male,Southampton,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,afternoon,sunny
964,74,1,2022-01-17 10:54:24.086408640,22,female,Bristol,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,evening,cloudy
964,74,2,2022-12-25 05:57:26.624662464,22,female,Bristol,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,afternoon,rainy
335,74,3,2022-03-05 02:06:00.756075607,55,female,Newcastle,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,afternoon,rainy
648,74,5,2022-12-01 23:40:16.201620160,53,female,London,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,afternoon,cloudy
975,74,4,2022-02-19 20:57:06.102610261,27,male,Edinburgh,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,evening,cloudy
784,74,3,2022-11-01 19:23:03.618361836,36,female,Bristol,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,evening,sunny
682,74,1,2022-07-15 04:42:42.016201620,19,male,Cardiff,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Friday,evening,sunny
460,74,2,2022-05-08 18:38:33.591359136,55,male,Edinburgh,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,afternoon,rainy
393,74,3,2022-02-05 17:57:39.585958595,27,female,Glasgow,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,evening,cloudy
623,74,3,2022-02-26 11:05:20.792079208,49,male,Sheffield,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,morning,rainy
271,74,5,2022-02-03 06:33:00.918091809,25,female,Leeds,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,afternoon,sunny
898,74,5,2022-07-24 19:21:54.491449144,21,female,Leeds,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,evening,sunny
565,74,1,2022-06-22 02:47:37.965796578,60,male,Bristol,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,morning,rainy
10,74,1,2022-06-20 04:29:18.415841584,54,female,Belfast,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,evening,cloudy
447,74,1,2022-04-22 12:06:15.877587758,74,male,Nottingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Friday,evening,rainy
918,74,3,2022-05-08 12:31:36.669666966,21,female,Southampton,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,afternoon,cloudy
517,74,5,2022-01-26 03:43:04.698469847,66,male,Bristol,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,morning,sunny
419,74,2,2022-05-31 05:42:27.974797480,69,male,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,morning,sunny
815,74,4,2022-01-27 12:02:39.855985598,27,female,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,evening,rainy
815,74,1,2022-04-04 22:06:48.280828082,27,female,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,morning,sunny
63,74,1,2022-09-24 20:07:42.286228620,42,female,Bristol,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,morning,sunny
149,74,1,2022-08-05 19:40:55.085508548,47,male,Southampton,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Friday,evening,cloudy
473,74,5,2022-07-23 22:23:47.902790278,28,female,Liverpool,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,afternoon,cloudy
991,74,2,2022-06-14 16:33:41.962196218,72,male,Nottingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,evening,rainy
621,74,3,2022-11-26 17:51:36.669666964,32,male,Liverpool,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,evening,cloudy
341,74,5,2022-02-04 10:30:29.702970297,67,female,Manchester,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Friday,morning,cloudy
318,74,4,2022-04-24 12:09:25.976597660,53,female,Southampton,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,afternoon,rainy
548,74,4,2022-11-30 10:06:09.396939692,43,female,London,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,evening,rainy
71,74,2,2022-06-16 00:53:17.119711970,21,male,Nottingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,afternoon,rainy
492,74,3,2022-02-01 21:21:00.486048604,63,male,Edinburgh,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,evening,cloudy
479,74,1,2022-08-08 17:34:37.047704768,63,male,Newcastle,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Monday,evening,cloudy
806,74,4,2022-07-28 07:14:20.846084608,40,male,London,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,morning,sunny
164,74,2,2022-03-08 19:12:58.757875787,70,female,Southampton,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,afternoon,sunny
44,74,1,2022-08-11 08:28:56.813681368,27,male,Newcastle,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,morning,rainy
331,74,3,2022-02-06 21:02:43.096309631,63,male,Southampton,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Sunday,morning,rainy
468,74,2,2022-03-15 19:50:16.741674167,42,male,Southampton,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,morning,sunny
191,74,2,2022-09-01 06:51:09.666966696,72,female,Birmingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,afternoon,sunny
286,74,2,2022-04-02 09:49:44.338433843,27,female,Belfast,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Saturday,afternoon,cloudy
606,74,2,2022-04-05 20:49:45.418541854,39,female,Belfast,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,evening,rainy
360,74,3,2022-04-19 18:34:40.288028802,67,female,Nottingham,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Tuesday,evening,rainy
95,74,3,2022-05-05 19:00:01.080108010,40,male,Edinburgh,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Thursday,morning,sunny
422,74,3,2022-04-27 05:41:01.566156616,23,female,Leeds,Product 74,Produce,6.169203869787902,Brand C,7,Pantry,Wednesday,evening,sunny
